Date,Location,Mall,Month,On_Off_Cmd,A/M_Status,Trip_Status,Run_Status,Schedule_Mode,Time_Schedule,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Indoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2021-08-01,Lucknow,United,8,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Monsoon,Winter,25,23,476,Low,High,373,38
2021-08-02,Lucknow,United,8,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Winter,18,18,251,Low,Medium,263,29
2021-08-03,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,25,23,172,Low,Low,221,16
2021-08-04,Lucknow,United,8,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Monsoon,Winter,19,22,216,Low,Medium,269,29
2021-08-05,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,16,21,146,Medium,Low,234,23
2021-08-06,Lucknow,United,8,ON,Manual,Trip,ON,Off,Off,0,Monsoon,Winter,23,20,180,Low,Low,215,17
2021-08-07,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,16,21,366,Medium,High,322,46
2021-08-08,Lucknow,United,8,ON,Auto,Normal,OFF,Off,Off,1,Monsoon,Winter,16,23,316,Medium,High,326,51
2021-08-09,Lucknow,United,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,18,24,179,Medium,Low,200,22
2021-08-10,Lucknow,United,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,20,22,116,Low,Low,241,11
2021-08-11,Lucknow,United,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,19,24,258,Medium,Medium,298,29
2021-08-12,Lucknow,United,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,20,18,318,Low,High,390,33
2021-08-13,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,24,24,175,Low,Low,236,16
2021-08-14,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,28,22,349,Medium,High,353,49
2021-08-15,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,15,22,465,Medium,High,331,44
2021-08-16,Lucknow,United,8,ON,Manual,Trip,ON,Off,Off,0,Monsoon,Winter,25,21,198,Low,Low,247,14
2021-08-17,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,24,20,220,Low,Medium,270,27
2021-08-18,Lucknow,United,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,26,22,315,Low,High,342,32
2021-08-19,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,17,24,221,Medium,Medium,286,33
2021-08-20,Lucknow,United,8,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Winter,28,23,227,Medium,Medium,292,28
2021-08-21,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,15,18,353,Low,High,314,37
2021-08-22,Lucknow,United,8,ON,Auto,Normal,OFF,Off,Off,1,Monsoon,Winter,17,19,498,Low,High,347,35
2021-08-23,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,15,21,249,Medium,Medium,283,26
2021-08-24,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,15,20,307,Medium,High,366,40
2021-08-25,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,26,21,252,Medium,Medium,264,34
2021-08-26,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,18,20,252,Low,Medium,294,26
2021-08-27,Lucknow,United,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,25,20,211,Medium,Medium,274,34
2021-08-28,Lucknow,United,8,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Monsoon,Winter,23,23,450,Low,High,344,35
2021-08-29,Lucknow,United,8,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Monsoon,Winter,29,23,365,Medium,High,301,42
2021-08-30,Lucknow,United,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,25,23,294,Low,Medium,268,26
2021-08-31,Lucknow,United,8,ON,Auto,Normal,OFF,Off,Off,0,Monsoon,Winter,17,22,330,Medium,High,367,43
2021-09-01,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,27,23,106,Low,Low,200,17
2021-09-02,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,24,23,157,Low,Low,220,14
2021-09-03,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,18,24,119,Medium,Low,235,23
2021-09-04,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Winter,29,21,423,Medium,High,331,54
2021-09-05,Lucknow,United,9,ON,Manual,Normal,OFF,Off,Off,1,Monsoon,Winter,20,18,488,Low,High,327,35
2021-09-06,Lucknow,United,9,ON,Manual,Normal,OFF,Off,Off,0,Monsoon,Winter,23,20,349,Low,High,345,32
2021-09-07,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,27,22,137,Medium,Low,229,24
2021-09-08,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,19,24,180,Medium,Low,231,17
2021-09-09,Lucknow,United,9,ON,Auto,Normal,OFF,Off,Off,0,Monsoon,Winter,15,20,330,Medium,High,385,54
2021-09-10,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,24,21,306,Low,High,339,39
2021-09-11,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,25,22,357,Low,High,328,34
2021-09-12,Lucknow,United,9,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Monsoon,Winter,18,23,350,Medium,High,365,50
2021-09-13,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,17,18,318,Low,High,303,38
2021-09-14,Lucknow,United,9,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Winter,21,20,289,Low,Medium,263,25
2021-09-15,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,17,24,202,Medium,Medium,266,26
2021-09-16,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,15,21,290,Medium,Medium,297,34
2021-09-17,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,29,20,332,Medium,High,396,43
2021-09-18,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,24,20,443,Low,High,395,35
2021-09-19,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Winter,27,23,300,Low,Medium,250,24
2021-09-20,Lucknow,United,9,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Winter,22,21,154,Low,Low,235,15
2021-09-21,Lucknow,United,9,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Winter,29,21,120,Medium,Low,231,19
2021-09-22,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,28,22,116,Medium,Low,235,17
2021-09-23,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,28,21,239,Medium,Medium,279,28
2021-09-24,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,22,23,241,Low,Medium,289,21
2021-09-25,Lucknow,United,9,ON,Auto,Normal,OFF,Off,Off,1,Monsoon,Winter,26,21,449,Medium,High,316,54
2021-09-26,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Winter,26,20,392,Medium,High,311,43
2021-09-27,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,29,24,240,Medium,Medium,262,25
2021-09-28,Lucknow,United,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Winter,18,20,254,Low,Medium,262,20
2021-09-29,Lucknow,United,9,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Winter,26,22,335,Low,High,372,37
2021-09-30,Lucknow,United,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Winter,22,22,214,Low,Medium,252,22
2021-10-01,Lucknow,United,10,ON,Auto,Trip,OFF,Off,Off,0,Winter,Winter,5,16,150,High,Low,222,22
2021-10-02,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,15,19,422,Low,High,318,38
2021-10-03,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,15,20,417,Medium,High,353,45
2021-10-04,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,13,18,214,Medium,Medium,281,32
2021-10-05,Lucknow,United,10,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,11,24,306,High,High,315,86
2021-10-06,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,16,24,275,Medium,Medium,297,28
2021-10-07,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,6,13,235,Medium,Medium,284,27
2021-10-08,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,14,21,229,Medium,Medium,275,34
2021-10-09,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,16,24,345,Medium,High,395,53
2021-10-10,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,6,14,468,Medium,High,356,44
2021-10-11,Lucknow,United,10,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,7,17,233,High,Medium,269,37
2021-10-12,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,14,18,232,Low,Medium,254,24
2021-10-13,Lucknow,United,10,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,16,18,214,Low,Medium,252,28
2021-10-14,Lucknow,United,10,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,16,22,331,Medium,High,314,51
2021-10-15,Lucknow,United,10,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,6,14,177,Medium,Low,227,20
2021-10-16,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,5,11,409,Medium,High,346,52
2021-10-17,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,13,20,332,Medium,High,369,45
2021-10-18,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,13,21,186,Medium,Low,236,16
2021-10-19,Lucknow,United,10,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,17,23,274,Medium,Medium,289,25
2021-10-20,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,12,19,121,Medium,Low,219,16
2021-10-21,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,14,23,330,Medium,High,309,45
2021-10-22,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,16,23,235,Medium,Medium,257,32
2021-10-23,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,7,12,343,Medium,High,339,50
2021-10-24,Lucknow,United,10,ON,Manual,Normal,OFF,Off,Off,1,Winter,Winter,11,18,454,Medium,High,354,40
2021-10-25,Lucknow,United,10,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,14,20,258,Medium,Medium,263,31
2021-10-26,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,5,10,263,Medium,Medium,272,32
2021-10-27,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,6,14,306,Medium,High,334,42
2021-10-28,Lucknow,United,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,9,16,124,Medium,Low,215,24
2021-10-29,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,12,23,286,High,Medium,282,36
2021-10-30,Lucknow,United,10,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,17,18,448,Low,High,387,30
2021-10-31,Lucknow,United,10,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,7,14,458,Medium,High,397,52
2021-11-01,Lucknow,United,11,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,10,13,124,Low,Low,244,17
2021-11-02,Lucknow,United,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,6,11,273,Medium,Medium,297,29
2021-11-03,Lucknow,United,11,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,15,19,334,Low,High,371,32
2021-11-04,Lucknow,United,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,8,17,208,Medium,Medium,251,34
2021-11-05,Lucknow,United,11,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,10,12,220,Low,Medium,299,20
2021-11-06,Lucknow,United,11,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,7,15,486,Medium,High,311,47
2021-11-07,Lucknow,United,11,ON,Manual,Trip,ON,Scheduled,Scheduled,1,Winter,Winter,14,22,317,Medium,High,389,43
2021-11-08,Lucknow,United,11,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,10,13,318,Low,High,331,33
2021-11-09,Lucknow,United,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,5,15,316,High,High,381,83
2021-11-10,Lucknow,United,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,16,24,190,Medium,Low,212,15
2021-11-11,Lucknow,United,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,17,18,205,Low,Medium,275,20
2021-11-12,Lucknow,United,11,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,17,21,288,Low,Medium,282,27
2021-11-13,Lucknow,United,11,ON,Auto,Normal,OFF,Off,Off,1,Winter,Winter,15,23,395,Medium,High,306,42
2021-11-14,Lucknow,United,11,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,9,13,300,Low,Medium,295,21
2021-11-15,Lucknow,United,11,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,7,12,241,Medium,Medium,256,28
2021-11-16,Lucknow,United,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,10,13,273,Low,Medium,278,27
2021-11-17,Lucknow,United,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,7,10,307,Low,High,350,39
2021-11-18,Lucknow,United,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,12,24,153,High,Low,236,29
2021-11-19,Lucknow,United,11,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,13,24,338,High,High,376,86
2021-11-20,Lucknow,United,11,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,17,23,372,Medium,High,311,48
2021-11-21,Lucknow,United,11,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,14,24,437,High,High,355,59
2021-11-22,Lucknow,United,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,6,10,325,Low,High,316,38
2021-11-23,Lucknow,United,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,9,16,270,Medium,Medium,265,32
2021-11-24,Lucknow,United,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,5,16,260,High,Medium,267,37
2021-11-25,Lucknow,United,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,5,15,134,High,Low,233,23
2021-11-26,Lucknow,United,11,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,9,16,203,Medium,Medium,292,32
2021-11-27,Lucknow,United,11,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,17,24,465,Medium,High,359,46
2021-11-28,Lucknow,United,11,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,13,21,311,Medium,High,315,54
2021-11-29,Lucknow,United,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,6,10,154,Low,Low,240,10
2021-11-30,Lucknow,United,11,ON,Auto,Trip,OFF,Off,Off,0,Winter,Winter,13,21,214,Medium,Medium,262,29
2021-12-01,Lucknow,United,12,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,12,23,260,High,Medium,293,33
2021-12-02,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,8,12,109,Low,Low,238,16
2021-12-03,Lucknow,United,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,16,18,277,Low,Medium,251,23
2021-12-04,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,17,22,392,Medium,High,319,44
2021-12-05,Lucknow,United,12,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,13,24,424,High,High,342,88
2021-12-06,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,17,18,220,Low,Medium,277,29
2021-12-07,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,5,12,321,Medium,High,354,48
2021-12-08,Lucknow,United,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,17,18,266,Low,Medium,253,28
2021-12-09,Lucknow,United,12,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,5,12,108,Medium,Low,236,15
2021-12-10,Lucknow,United,12,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,9,10,207,Low,Medium,295,24
2021-12-11,Lucknow,United,12,ON,Auto,Normal,OFF,Off,Off,1,Winter,Winter,6,12,480,Medium,High,355,50
2021-12-12,Lucknow,United,12,ON,Auto,Trip,ON,Off,Off,1,Winter,Winter,17,24,414,Medium,High,360,44
2021-12-13,Lucknow,United,12,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,9,16,337,Medium,High,366,50
2021-12-14,Lucknow,United,12,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,13,18,149,Medium,Low,236,18
2021-12-15,Lucknow,United,12,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,16,24,118,Medium,Low,242,23
2021-12-16,Lucknow,United,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,5,12,242,Medium,Medium,290,25
2021-12-17,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,8,16,262,Medium,Medium,289,34
2021-12-18,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,15,19,347,Low,High,352,33
2021-12-19,Lucknow,United,12,ON,Auto,Trip,ON,Off,Off,1,Winter,Winter,15,22,308,Medium,High,349,45
2021-12-20,Lucknow,United,12,ON,Auto,Trip,ON,Off,Off,0,Winter,Winter,13,24,264,High,Medium,251,39
2021-12-21,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,6,10,220,Low,Medium,268,21
2021-12-22,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,17,23,128,Medium,Low,218,24
2021-12-23,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,8,13,316,Medium,High,379,51
2021-12-24,Lucknow,United,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,15,21,192,Medium,Low,214,16
2021-12-25,Lucknow,United,12,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,16,18,373,Low,High,370,32
2021-12-26,Lucknow,United,12,ON,Auto,Trip,ON,Off,Off,1,Winter,Winter,15,24,405,Medium,High,363,44
2021-12-27,Lucknow,United,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,11,18,252,Medium,Medium,289,33
2021-12-28,Lucknow,United,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,9,15,298,Medium,Medium,278,30
2021-12-29,Lucknow,United,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,6,17,296,High,Medium,297,36
2021-12-30,Lucknow,United,12,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,14,18,106,Low,Low,248,16
2021-12-31,Lucknow,United,12,ON,Manual,Normal,OFF,Off,Off,0,Winter,Winter,7,12,236,Medium,Medium,256,32
2022-01-01,Lucknow,United,1,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,16,22,469,Medium,High,375,51
2022-01-02,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,15,18,402,Low,High,388,33
2022-01-03,Lucknow,United,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,13,24,146,High,Low,219,24
2022-01-04,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,7,12,204,Medium,Medium,283,28
2022-01-05,Lucknow,United,1,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,17,19,239,Low,Medium,264,20
2022-01-06,Lucknow,United,1,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,17,24,158,Medium,Low,206,23
2022-01-07,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,5,17,128,High,Low,225,28
2022-01-08,Lucknow,United,1,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,11,19,496,Medium,High,310,43
2022-01-09,Lucknow,United,1,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,5,15,473,High,High,301,70
2022-01-10,Lucknow,United,1,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Winter,Winter,9,14,109,Medium,Low,211,21
2022-01-11,Lucknow,United,1,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Winter,Winter,7,16,255,Medium,Medium,269,34
2022-01-12,Lucknow,United,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,9,14,278,Medium,Medium,264,29
2022-01-13,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,12,24,194,High,Low,209,29
2022-01-14,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,16,22,236,Medium,Medium,277,33
2022-01-15,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,12,24,395,High,High,387,63
2022-01-16,Lucknow,United,1,ON,Auto,Trip,ON,Off,Off,1,Winter,Winter,14,23,499,Medium,High,335,51
2022-01-17,Lucknow,United,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,6,14,268,Medium,Medium,281,28
2022-01-18,Lucknow,United,1,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,9,11,163,Low,Low,241,13
2022-01-19,Lucknow,United,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,11,23,321,High,High,372,57
2022-01-20,Lucknow,United,1,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Winter,Winter,8,13,125,Medium,Low,228,19
2022-01-21,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,12,20,240,Medium,Medium,299,28
2022-01-22,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,16,18,361,Low,High,399,37
2022-01-23,Lucknow,United,1,ON,Auto,Trip,ON,Off,Off,1,Winter,Winter,17,20,330,Low,High,356,33
2022-01-24,Lucknow,United,1,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,5,10,217,Medium,Medium,299,26
2022-01-25,Lucknow,United,1,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,15,23,230,Medium,Medium,250,29
2022-01-26,Lucknow,United,1,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,8,13,242,Medium,Medium,294,25
2022-01-27,Lucknow,United,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,7,14,296,Medium,Medium,253,25
2022-01-28,Lucknow,United,1,ON,Manual,Normal,OFF,Off,Off,0,Winter,Winter,11,21,284,High,Medium,293,33
2022-01-29,Lucknow,United,1,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,10,10,440,Low,High,321,30
2022-01-30,Lucknow,United,1,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,11,22,433,High,High,368,56
2022-01-31,Lucknow,United,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,5,15,234,High,Medium,279,33
2022-02-01,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,13,23,245,High,Medium,286,30
2022-02-02,Lucknow,United,2,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,11,21,210,High,Medium,283,33
2022-02-03,Lucknow,United,2,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Winter,5,12,146,Medium,Low,206,22
2022-02-04,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,16,22,144,Medium,Low,211,20
2022-02-05,Lucknow,United,2,ON,Auto,Trip,OFF,Off,Off,1,Winter,Winter,11,20,314,Medium,High,389,50
2022-02-06,Lucknow,United,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,13,22,468,Medium,High,386,42
2022-02-07,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,6,14,245,Medium,Medium,281,26
2022-02-08,Lucknow,United,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,10,15,278,Medium,Medium,281,33
2022-02-09,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,6,10,132,Low,Low,227,15
2022-02-10,Lucknow,United,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,17,20,299,Low,Medium,290,24
2022-02-11,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,8,16,184,Medium,Low,245,23
2022-02-12,Lucknow,United,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,11,18,338,Medium,High,387,53
2022-02-13,Lucknow,United,2,ON,Auto,Trip,ON,Off,Off,1,Winter,Winter,9,15,383,Medium,High,342,54
2022-02-14,Lucknow,United,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Winter,5,11,341,Medium,High,377,44
2022-02-15,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,17,20,179,Low,Low,245,12
2022-02-16,Lucknow,United,2,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,16,24,170,Medium,Low,229,24
2022-02-17,Lucknow,United,2,ON,Manual,Trip,ON,Off,Off,0,Winter,Winter,13,19,289,Medium,Medium,292,27
2022-02-18,Lucknow,United,2,ON,Auto,Normal,OFF,Off,Off,0,Winter,Winter,11,22,301,High,High,333,79
2022-02-19,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,1,Winter,Winter,17,18,422,Low,High,381,35
2022-02-20,Lucknow,United,2,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,14,18,438,Low,High,370,31
2022-02-21,Lucknow,United,2,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Winter,Winter,17,19,281,Low,Medium,268,25
2022-02-22,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,17,22,209,Medium,Medium,251,25
2022-02-23,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,8,16,111,Medium,Low,219,15
2022-02-24,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,13,22,327,Medium,High,331,49
2022-02-25,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,17,23,285,Medium,Medium,293,26
2022-02-26,Lucknow,United,2,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Winter,15,18,387,Low,High,389,36
2022-02-27,Lucknow,United,2,ON,Manual,Normal,ON,Off,Off,1,Winter,Winter,13,22,300,Medium,Medium,296,26
2022-02-28,Lucknow,United,2,ON,Auto,Normal,ON,Off,Off,0,Winter,Winter,11,19,113,Medium,Low,216,22
