Date,Location,Mall,Month,On_Off_Cmd,A/M_Status,Trip_Status,Run_Status,Schedule_Mode,Time_Schedule,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Indoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2021-07-21,Mumbai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,29,24,213,Medium,Medium,253,29
2021-07-22,Mumbai,Marketcity,7,ON,Auto,Trip,OFF,Off,Off,0,Monsoon,Summer,24,20,104,Low,Low,243,10
2021-07-23,Mumbai,Marketcity,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,21,22,131,Low,Low,201,14
2021-07-24,Mumbai,Marketcity,7,ON,Manual,Trip,ON,Off,Off,1,Monsoon,Summer,22,24,408,Low,High,381,38
2021-07-25,Mumbai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,15,19,358,Low,High,354,33
2021-07-26,Mumbai,Marketcity,7,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,22,22,286,Low,Medium,286,26
2021-07-27,Mumbai,Marketcity,7,ON,Manual,Trip,OFF,Off,Off,0,Monsoon,Summer,22,23,185,Low,Low,205,16
2021-07-28,Mumbai,Marketcity,7,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,21,22,334,Low,High,300,38
2021-07-29,Mumbai,Marketcity,7,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,22,20,328,Low,High,368,39
2021-07-30,Mumbai,Marketcity,7,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,18,23,110,Medium,Low,245,16
2021-07-31,Mumbai,Marketcity,7,ON,Manual,Trip,OFF,Off,Off,1,Monsoon,Summer,23,21,393,Low,High,338,30
2021-08-01,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,17,22,351,Medium,High,316,52
2021-08-02,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,18,21,123,Low,Low,212,17
2021-08-03,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,17,20,328,Low,High,399,38
2021-08-04,Mumbai,Marketcity,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,27,20,215,Medium,Medium,285,27
2021-08-05,Mumbai,Marketcity,8,ON,Auto,Normal,OFF,Off,Off,0,Monsoon,Summer,17,20,349,Low,High,374,30
2021-08-06,Mumbai,Marketcity,8,ON,Auto,Normal,OFF,Off,Off,0,Monsoon,Summer,21,24,315,Low,High,374,33
2021-08-07,Mumbai,Marketcity,8,ON,Manual,Normal,OFF,Off,Off,1,Monsoon,Summer,16,23,449,Medium,High,380,42
2021-08-08,Mumbai,Marketcity,8,ON,Manual,Trip,ON,Off,Off,1,Monsoon,Summer,29,21,334,Medium,High,316,52
2021-08-09,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,27,23,219,Low,Medium,258,29
2021-08-10,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,19,19,287,Low,Medium,284,24
2021-08-11,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,15,19,244,Low,Medium,283,21
2021-08-12,Mumbai,Marketcity,8,ON,Manual,Normal,OFF,Off,Off,0,Monsoon,Summer,29,20,101,Medium,Low,209,21
2021-08-13,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,15,18,304,Low,High,328,36
2021-08-14,Mumbai,Marketcity,8,ON,Manual,Trip,ON,Scheduled,Scheduled,1,Monsoon,Summer,16,22,410,Medium,High,345,45
2021-08-15,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Monsoon,Summer,29,22,485,Medium,High,339,45
2021-08-16,Mumbai,Marketcity,8,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,27,21,280,Medium,Medium,275,30
2021-08-17,Mumbai,Marketcity,8,ON,Auto,Trip,OFF,Off,Off,0,Monsoon,Summer,15,20,326,Medium,High,319,48
2021-08-18,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,15,19,246,Low,Medium,259,22
2021-08-19,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,23,24,179,Low,Low,233,14
2021-08-20,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,26,24,349,Low,High,362,34
2021-08-21,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,18,22,343,Low,High,329,30
2021-08-22,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,27,21,385,Medium,High,389,51
2021-08-23,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,26,20,199,Medium,Low,209,22
2021-08-24,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,24,20,165,Low,Low,221,19
2021-08-25,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,17,19,307,Low,High,377,31
2021-08-26,Mumbai,Marketcity,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,28,21,154,Medium,Low,244,17
2021-08-27,Mumbai,Marketcity,8,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,29,22,135,Medium,Low,210,16
2021-08-28,Mumbai,Marketcity,8,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,22,24,308,Low,High,351,36
2021-08-29,Mumbai,Marketcity,8,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Summer,16,22,339,Medium,High,325,50
2021-08-30,Mumbai,Marketcity,8,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Monsoon,Summer,19,21,187,Low,Low,238,12
2021-08-31,Mumbai,Marketcity,8,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,15,19,224,Low,Medium,269,23
2021-09-01,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,21,23,117,Low,Low,213,13
2021-09-02,Mumbai,Marketcity,9,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,26,22,225,Low,Medium,276,27
2021-09-03,Mumbai,Marketcity,9,ON,Auto,Normal,OFF,Off,Off,0,Monsoon,Summer,22,21,298,Low,Medium,250,23
2021-09-04,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Monsoon,Summer,26,20,456,Medium,High,379,46
2021-09-05,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,17,20,321,Low,High,363,39
2021-09-06,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,15,19,172,Low,Low,224,12
2021-09-07,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,21,24,299,Low,Medium,256,23
2021-09-08,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,21,22,147,Low,Low,207,10
2021-09-09,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,22,20,121,Low,Low,228,11
2021-09-10,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,28,21,201,Medium,Medium,258,25
2021-09-11,Mumbai,Marketcity,9,ON,Auto,Trip,ON,Off,Off,1,Monsoon,Summer,19,24,323,Medium,High,392,41
2021-09-12,Mumbai,Marketcity,9,ON,Auto,Trip,OFF,Off,Off,1,Monsoon,Summer,16,22,391,Medium,High,360,52
2021-09-13,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,15,24,291,Medium,Medium,254,30
2021-09-14,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,28,20,129,Medium,Low,237,20
2021-09-15,Mumbai,Marketcity,9,ON,Auto,Normal,OFF,Off,Off,0,Monsoon,Summer,24,23,243,Low,Medium,292,24
2021-09-16,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,20,22,169,Low,Low,227,12
2021-09-17,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,29,24,204,Medium,Medium,265,34
2021-09-18,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,1,Monsoon,Summer,15,22,312,Medium,High,348,49
2021-09-19,Mumbai,Marketcity,9,ON,Auto,Trip,ON,Off,Off,1,Monsoon,Summer,27,23,482,Low,High,317,30
2021-09-20,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,20,23,246,Low,Medium,280,25
2021-09-21,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Monsoon,Summer,22,20,143,Low,Low,244,10
2021-09-22,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,27,21,233,Medium,Medium,276,32
2021-09-23,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,16,20,337,Low,High,337,33
2021-09-24,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,25,22,187,Low,Low,223,17
2021-09-25,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Summer,21,22,461,Low,High,344,36
2021-09-26,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Off,Off,1,Monsoon,Summer,19,20,351,Low,High,367,33
2021-09-27,Mumbai,Marketcity,9,ON,Manual,Normal,ON,Off,Off,0,Monsoon,Summer,23,23,144,Low,Low,230,14
2021-09-28,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,26,22,146,Low,Low,242,10
2021-09-29,Mumbai,Marketcity,9,ON,Auto,Normal,ON,Off,Off,0,Monsoon,Summer,15,23,148,Medium,Low,235,24
2021-09-30,Mumbai,Marketcity,9,ON,Auto,Trip,ON,Off,Off,0,Monsoon,Summer,25,23,321,Low,High,305,32
2021-10-01,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,20,20,331,Low,High,306,30
2021-10-02,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,25,20,308,Medium,High,384,51
2021-10-03,Mumbai,Marketcity,10,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,17,18,408,Low,High,320,33
2021-10-04,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,21,22,116,Low,Low,236,16
2021-10-05,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,27,22,221,Medium,Medium,269,31
2021-10-06,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,21,21,301,Low,High,321,32
2021-10-07,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,19,23,183,Low,Low,230,14
2021-10-08,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,28,23,179,Medium,Low,239,23
2021-10-09,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,17,21,308,Low,High,367,33
2021-10-10,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,16,23,491,Medium,High,397,41
2021-10-11,Mumbai,Marketcity,10,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,25,23,145,Low,Low,236,19
2021-10-12,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,19,24,231,Medium,Medium,251,34
2021-10-13,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,24,23,284,Low,Medium,294,26
2021-10-14,Mumbai,Marketcity,10,ON,Auto,Trip,OFF,Off,Off,0,Winter,Summer,23,22,272,Low,Medium,270,26
2021-10-15,Mumbai,Marketcity,10,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,25,22,284,Low,Medium,252,20
2021-10-16,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,15,20,307,Medium,High,372,45
2021-10-17,Mumbai,Marketcity,10,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,28,23,443,Medium,High,385,53
2021-10-18,Mumbai,Marketcity,10,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,15,19,302,Low,High,360,35
2021-10-19,Mumbai,Marketcity,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,16,19,260,Low,Medium,271,29
2021-10-20,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,29,20,191,Medium,Low,206,19
2021-10-21,Mumbai,Marketcity,10,ON,Auto,Trip,OFF,Off,Off,0,Winter,Summer,21,23,215,Low,Medium,285,28
2021-10-22,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,23,21,195,Low,Low,248,15
2021-10-23,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,16,21,329,Medium,High,312,50
2021-10-24,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,18,21,313,Low,High,395,32
2021-10-25,Mumbai,Marketcity,10,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,22,23,136,Low,Low,236,19
2021-10-26,Mumbai,Marketcity,10,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,26,20,221,Medium,Medium,275,27
2021-10-27,Mumbai,Marketcity,10,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,22,20,308,Low,High,317,39
2021-10-28,Mumbai,Marketcity,10,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,22,23,311,Low,High,318,38
2021-10-29,Mumbai,Marketcity,10,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,18,20,124,Low,Low,234,19
2021-10-30,Mumbai,Marketcity,10,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,17,18,378,Low,High,367,37
2021-10-31,Mumbai,Marketcity,10,ON,Auto,Trip,ON,Off,Off,1,Winter,Summer,18,18,362,Low,High,379,39
2021-11-01,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,15,19,255,Low,Medium,290,21
2021-11-02,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,27,23,214,Low,Medium,287,23
2021-11-03,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,27,20,197,Medium,Low,212,16
2021-11-04,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,25,20,154,Medium,Low,234,22
2021-11-05,Mumbai,Marketcity,11,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Winter,Summer,27,20,100,Medium,Low,215,23
2021-11-06,Mumbai,Marketcity,11,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,29,22,487,Medium,High,310,43
2021-11-07,Mumbai,Marketcity,11,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,19,22,321,Low,High,345,32
2021-11-08,Mumbai,Marketcity,11,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,28,20,214,Medium,Medium,282,28
2021-11-09,Mumbai,Marketcity,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,24,22,124,Low,Low,224,18
2021-11-10,Mumbai,Marketcity,11,ON,Manual,Normal,OFF,Off,Off,0,Winter,Summer,28,20,189,Medium,Low,245,17
2021-11-11,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,29,24,340,Medium,High,312,42
2021-11-12,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,29,23,161,Medium,Low,204,23
2021-11-13,Mumbai,Marketcity,11,ON,Manual,Trip,ON,Off,Off,1,Winter,Summer,27,24,499,Low,High,386,38
2021-11-14,Mumbai,Marketcity,11,ON,Manual,Normal,OFF,Off,Off,1,Winter,Summer,20,23,410,Low,High,364,32
2021-11-15,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,16,21,118,Medium,Low,227,22
2021-11-16,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,20,24,302,Low,High,392,36
2021-11-17,Mumbai,Marketcity,11,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,17,23,163,Medium,Low,222,17
2021-11-18,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,17,18,133,Low,Low,211,16
2021-11-19,Mumbai,Marketcity,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,16,21,302,Medium,High,312,45
2021-11-20,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,16,18,410,Low,High,365,34
2021-11-21,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,22,20,343,Low,High,369,31
2021-11-22,Mumbai,Marketcity,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,28,21,216,Medium,Medium,293,30
2021-11-23,Mumbai,Marketcity,11,ON,Auto,Trip,OFF,Off,Off,0,Winter,Summer,20,24,210,Low,Medium,295,21
2021-11-24,Mumbai,Marketcity,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,27,23,177,Low,Low,231,18
2021-11-25,Mumbai,Marketcity,11,ON,Auto,Trip,ON,Scheduled,Scheduled,0,Winter,Summer,20,24,234,Low,Medium,266,25
2021-11-26,Mumbai,Marketcity,11,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,29,23,315,Medium,High,337,43
2021-11-27,Mumbai,Marketcity,11,ON,Auto,Normal,OFF,Off,Off,1,Winter,Summer,24,23,337,Low,High,365,35
2021-11-28,Mumbai,Marketcity,11,ON,Manual,Trip,OFF,Off,Off,1,Winter,Summer,21,23,466,Low,High,353,39
2021-11-29,Mumbai,Marketcity,11,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,24,24,286,Low,Medium,290,28
2021-11-30,Mumbai,Marketcity,11,ON,Manual,Normal,OFF,Off,Off,0,Winter,Summer,29,23,325,Medium,High,390,50
2021-12-01,Mumbai,Marketcity,12,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,27,21,168,Medium,Low,207,20
2021-12-02,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,17,23,204,Medium,Medium,296,33
2021-12-03,Mumbai,Marketcity,12,ON,Manual,Trip,ON,Scheduled,Scheduled,0,Winter,Summer,20,20,141,Low,Low,249,16
2021-12-04,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,25,23,480,Low,High,331,39
2021-12-05,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,21,22,416,Low,High,320,39
2021-12-06,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,15,18,216,Low,Medium,279,28
2021-12-07,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,16,21,251,Medium,Medium,267,27
2021-12-08,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,16,19,147,Low,Low,247,17
2021-12-09,Mumbai,Marketcity,12,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,26,21,112,Medium,Low,211,15
2021-12-10,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,20,19,188,Low,Low,248,11
2021-12-11,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,17,19,399,Low,High,353,35
2021-12-12,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,18,20,490,Low,High,389,35
2021-12-13,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,26,20,203,Medium,Medium,275,33
2021-12-14,Mumbai,Marketcity,12,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,16,23,187,Medium,Low,208,20
2021-12-15,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,20,18,344,Low,High,310,38
2021-12-16,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,29,20,230,Medium,Medium,260,30
2021-12-17,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,27,24,275,Low,Medium,264,24
2021-12-18,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,24,20,423,Low,High,306,31
2021-12-19,Mumbai,Marketcity,12,ON,Auto,Trip,ON,Off,Off,1,Winter,Summer,20,21,416,Low,High,395,34
2021-12-20,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,15,23,258,Medium,Medium,282,26
2021-12-21,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,15,19,275,Low,Medium,268,29
2021-12-22,Mumbai,Marketcity,12,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,23,22,333,Low,High,332,34
2021-12-23,Mumbai,Marketcity,12,ON,Manual,Trip,ON,Off,Off,0,Winter,Summer,27,22,205,Medium,Medium,298,29
2021-12-24,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,18,19,133,Low,Low,218,14
2021-12-25,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,16,19,402,Low,High,319,34
2021-12-26,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,22,23,497,Low,High,326,31
2021-12-27,Mumbai,Marketcity,12,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,18,22,309,Low,High,380,39
2021-12-28,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,18,22,155,Low,Low,220,15
2021-12-29,Mumbai,Marketcity,12,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,24,21,193,Low,Low,219,11
2021-12-30,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,22,21,182,Low,Low,228,18
2021-12-31,Mumbai,Marketcity,12,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,21,22,225,Low,Medium,296,26
2022-01-01,Mumbai,Marketcity,1,ON,Auto,Normal,OFF,Off,Off,1,Winter,Summer,23,23,378,Low,High,352,33
2022-01-02,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,25,20,481,Medium,High,305,53
2022-01-03,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,17,23,197,Medium,Low,238,23
2022-01-04,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,25,22,231,Low,Medium,294,26
2022-01-05,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,28,22,258,Medium,Medium,266,30
2022-01-06,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,29,21,124,Medium,Low,240,18
2022-01-07,Mumbai,Marketcity,1,ON,Auto,Trip,ON,Off,Off,0,Winter,Summer,22,23,249,Low,Medium,279,28
2022-01-08,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,19,18,435,Low,High,398,36
2022-01-09,Mumbai,Marketcity,1,ON,Manual,Normal,OFF,Off,Off,1,Winter,Summer,19,22,311,Low,High,326,31
2022-01-10,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,24,20,180,Low,Low,215,12
2022-01-11,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,16,20,319,Low,High,307,39
2022-01-12,Mumbai,Marketcity,1,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,18,23,289,Medium,Medium,267,32
2022-01-13,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,23,23,295,Low,Medium,296,21
2022-01-14,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,23,21,269,Low,Medium,269,24
2022-01-15,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,1,Winter,Summer,21,23,344,Low,High,304,36
2022-01-16,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,28,20,417,Medium,High,336,42
2022-01-17,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,25,23,164,Low,Low,226,16
2022-01-18,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,24,24,269,Low,Medium,286,20
2022-01-19,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,20,23,168,Low,Low,216,14
2022-01-20,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,21,22,275,Low,Medium,278,22
2022-01-21,Mumbai,Marketcity,1,ON,Auto,Normal,OFF,Off,Off,0,Winter,Summer,22,21,338,Low,High,364,33
2022-01-22,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,1,Winter,Summer,19,22,336,Low,High,306,37
2022-01-23,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,22,21,410,Low,High,370,32
2022-01-24,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,24,24,255,Low,Medium,268,24
2022-01-25,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,29,24,171,Medium,Low,246,23
2022-01-26,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,16,19,268,Low,Medium,271,28
2022-01-27,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Off,Off,0,Winter,Summer,25,22,222,Low,Medium,262,27
2022-01-28,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,26,23,148,Low,Low,246,12
2022-01-29,Mumbai,Marketcity,1,ON,Auto,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,18,23,353,Medium,High,311,52
2022-01-30,Mumbai,Marketcity,1,ON,Manual,Trip,ON,Scheduled,Scheduled,1,Winter,Summer,21,21,318,Low,High,372,32
2022-01-31,Mumbai,Marketcity,1,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,28,20,300,Medium,Medium,275,25
2022-02-01,Mumbai,Marketcity,2,ON,Auto,Normal,ON,Scheduled,Scheduled,0,Winter,Summer,17,20,215,Low,Medium,296,20
2022-02-02,Mumbai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,24,24,114,Low,Low,236,18
2022-02-03,Mumbai,Marketcity,2,ON,Auto,Trip,OFF,Off,Off,0,Winter,Summer,17,23,200,Medium,Low,228,24
2022-02-04,Mumbai,Marketcity,2,ON,Manual,Normal,ON,Off,Off,0,Winter,Summer,18,23,328,Medium,High,345,52
2022-02-05,Mumbai,Marketcity,2,ON,Manual,Normal,ON,Scheduled,Scheduled,1,Winter,Summer,16,24,307,Medium,High,306,53
