Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2021-10-04,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,26,428
2021-10-05,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,16,409
2021-10-06,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,21,423
2021-10-07,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,25,382
2021-10-08,Pune,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Clean,25,494
2021-10-09,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,16,488
2021-10-10,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,16,396
2021-10-11,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,27,0
2021-10-12,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,20,0
2021-10-13,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,25,382
2021-10-14,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,24,490
2021-10-15,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,21,464
2021-10-16,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,27,433
2021-10-17,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,22,389
2021-10-18,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,24,484
2021-10-19,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,17,352
2021-10-20,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,17,354
2021-10-21,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,22,496
2021-10-22,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,17,398
2021-10-23,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,26,485
2021-10-24,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,24,444
2021-10-25,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.4,Clean,26,437
2021-10-26,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,15,467
2021-10-27,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.4,Clean,24,436
2021-10-28,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.2,Clean,19,363
2021-10-29,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,24,379
2021-10-30,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,25,387
2021-10-31,Pune,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,16,0
2021-11-01,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,22,411
2021-11-02,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,21,465
2021-11-03,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.2,Clean,24,425
2021-11-04,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,20,456
2021-11-05,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,20,0
2021-11-06,Pune,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Dirty,24,0
2021-11-07,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,27,426
2021-11-08,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,25,389
2021-11-09,Pune,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Dirty,24,445
2021-11-10,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Dirty,16,375
2021-11-11,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,25,452
2021-11-12,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Dirty,15,401
2021-11-13,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,17,373
2021-11-14,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,19,494
2021-11-15,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,16,494
2021-11-16,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,25,384
2021-11-17,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,17,405
2021-11-18,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,26,489
2021-11-19,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Dirty,17,454
2021-11-20,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,15,420
2021-11-21,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,27,359
2021-11-22,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,25,468
2021-11-23,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,21,384
2021-11-24,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0
2021-11-25,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,20,366
2021-11-26,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,17,361
2021-11-27,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,24,480
2021-11-28,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Dirty,21,468
2021-11-29,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,16,480
2021-11-30,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,24,386
2021-12-01,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,19,386
2021-12-02,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,23,460
2021-12-03,Pune,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,16,398
2021-12-04,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,24,365
2021-12-05,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,19,396
2021-12-06,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,21,383
2021-12-07,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,21,367
2021-12-08,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,17,378
2021-12-09,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,21,403
2021-12-10,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,25,462
2021-12-11,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,18,474
2021-12-12,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,26,456
2021-12-13,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,24,464
2021-12-14,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,18,488
2021-12-15,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,15,488
2021-12-16,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,19,419
2021-12-17,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,22,497
2021-12-18,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,25,399
2021-12-19,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,23,401
2021-12-20,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,26,371
2021-12-21,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,17,497
2021-12-22,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Clean,15,413
2021-12-23,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0
2021-12-24,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Dirty,15,407
2021-12-25,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,15,452
2021-12-26,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,15,486
2021-12-27,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.4,Clean,18,415
2021-12-28,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,25,476
2021-12-29,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,25,392
2021-12-30,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,23,491
2021-12-31,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,19,401
2022-01-01,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,20,424
2022-01-02,Pune,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,24,428
2022-01-03,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Dirty,22,351
2022-01-04,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.3,Clean,27,419
2022-01-05,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,18,363
2022-01-06,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,21,434
2022-01-07,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,24,373
2022-01-08,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,15,470
2022-01-09,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,17,0
2022-01-10,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,18,480
2022-01-11,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,24,388
2022-01-12,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,19,376
2022-01-13,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,16,464
2022-01-14,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.4,Clean,16,482
2022-01-15,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,26,428
2022-01-16,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.8,Clean,24,352
2022-01-17,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Dirty,22,464
2022-01-18,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,27,371
2022-01-19,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,15,482
2022-01-20,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,16,376
2022-01-21,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,24,382
2022-01-22,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,15,382
2022-01-23,Pune,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,20,383
2022-01-24,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,20,415
2022-01-25,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,23,461
2022-01-26,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,18,447
2022-01-27,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,18,361
2022-01-28,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,20,440
2022-01-29,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Dirty,16,442
2022-01-30,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,26,484
2022-01-31,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,27,379
2022-02-01,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,22,353
2022-02-02,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Dirty,22,461
2022-02-03,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,27,492
2022-02-04,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,18,450
2022-02-05,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,27,463
2022-02-06,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,27,483
2022-02-07,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Dirty,21,393
2022-02-08,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.0,Dirty,16,441
2022-02-09,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,17,492
2022-02-10,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,26,363
2022-02-11,Pune,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,23,0
2022-02-12,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.5,Clean,18,382
2022-02-13,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.5,Clean,17,468
2022-02-14,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,19,438
2022-02-15,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,23,413
2022-02-16,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,23,470
2022-02-17,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,27,458
2022-02-18,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,16,375
2022-02-19,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.2,Clean,27,458
2022-02-20,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,23,445
2022-02-21,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,21,440
2022-02-22,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,26,485
2022-02-23,Pune,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,26,372
2022-02-24,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,26,436
2022-02-25,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,16,392
2022-02-26,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Dirty,27,487
2022-02-27,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,26,428
2022-02-28,Pune,Marketcity,On,Manual,On,Trip,Off,Off,1.8,Clean,23,472
2022-03-01,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,26,449
2022-03-02,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,18,461
2022-03-03,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,25,385
2022-03-04,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,22,389
2022-03-05,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,25,379
2022-03-06,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,22,470
2022-03-07,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,26,474
2022-03-08,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,23,400
2022-03-09,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,22,385
2022-03-10,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,24,421
2022-03-11,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,23,377
2022-03-12,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Dirty,25,483
2022-03-13,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,21,458
2022-03-14,Pune,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,16,0
2022-03-15,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,19,385
2022-03-16,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,17,455
2022-03-17,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,17,359
2022-03-18,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,22,447
2022-03-19,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,21,458
2022-03-20,Pune,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Clean,26,404
2022-03-21,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,22,421
2022-03-22,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Dirty,23,481
2022-03-23,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,20,409
2022-03-24,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,17,380
2022-03-25,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Dirty,16,489
2022-03-26,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,20,420
2022-03-27,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,20,446
2022-03-28,Pune,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,19,470
2022-03-29,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,25,497
2022-03-30,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,19,451
2022-03-31,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,18,401
2022-04-01,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,23,448
2022-04-02,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,27,455
2022-04-03,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,26,402
2022-04-04,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,27,421
2022-04-05,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,19,387
2022-04-06,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,17,413
2022-04-07,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.4,Clean,17,392
2022-04-08,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,21,421
2022-04-09,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,22,400
2022-04-10,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,25,360
2022-04-11,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,20,392
2022-04-12,Pune,Marketcity,On,Auto,On,Trip,Off,Off,1.8,Clean,26,432
2022-04-13,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,16,414
2022-04-14,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Dirty,18,440
2022-04-15,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,27,380
2022-04-16,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,22,468
2022-04-17,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,372
2022-04-18,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,26,399
2022-04-19,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,25,421
2022-04-20,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,16,476
2022-04-21,Pune,Marketcity,On,Auto,On,Trip,Off,Off,1.8,Dirty,26,489
2022-04-22,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Dirty,24,485
2022-04-23,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,21,463
2022-04-24,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,19,381
2022-04-25,Pune,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,21,413
2022-04-26,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,17,490
2022-04-27,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,26,446
2022-04-28,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,18,443
2022-04-29,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,18,461
2022-04-30,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,20,365
2022-05-01,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,26,397
2022-05-02,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,22,486
2022-05-03,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,15,395
2022-05-04,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,20,405
2022-05-05,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,24,488
2022-05-06,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Dirty,26,384
2022-05-07,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,19,352
2022-05-08,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,19,408
2022-05-09,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,18,489
2022-05-10,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,17,420
2022-05-11,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,26,392
2022-05-12,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,24,403
2022-05-13,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,24,496
2022-05-14,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,18,434
2022-05-15,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,15,471
2022-05-16,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,17,486
2022-05-17,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,22,470
2022-05-18,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,20,393
2022-05-19,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,24,457
2022-05-20,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,24,473
2022-05-21,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,19,412
2022-05-22,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,24,424
2022-05-23,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.0,Clean,20,468
2022-05-24,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,16,453
2022-05-25,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,26,411
2022-05-26,Pune,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,26,0
2022-05-27,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,24,396
2022-05-28,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Dirty,16,392
2022-05-29,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Dirty,17,457
2022-05-30,Pune,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,20,369
2022-05-31,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.5,Clean,19,423
2022-06-01,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,22,449
2022-06-02,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Dirty,16,417
2022-06-03,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,27,471
2022-06-04,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,27,0
2022-06-05,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,22,362
2022-06-06,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,27,458
2022-06-07,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,21,473
2022-06-08,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.4,Dirty,21,401
2022-06-09,Pune,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,22,475
2022-06-10,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,27,396
2022-06-11,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,17,457
2022-06-12,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,434
2022-06-13,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,24,444
2022-06-14,Pune,Marketcity,On,Auto,On,Trip,Off,Off,2.2,Clean,18,377
2022-06-15,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,21,484
2022-06-16,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,23,452
2022-06-17,Pune,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,25,0
2022-06-18,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,18,431
2022-06-19,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,27,477
2022-06-20,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,17,454
2022-06-21,Pune,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,18,405
2022-06-22,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,19,353
2022-06-23,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,15,440
2022-06-24,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,18,431
2022-06-25,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,20,438
2022-06-26,Pune,Marketcity,On,Auto,On,Trip,Off,Off,1.8,Clean,16,353
2022-06-27,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,16,371
2022-06-28,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,26,397
2022-06-29,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,16,429
2022-06-30,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,27,355
2022-07-01,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,27,448
2022-07-02,Pune,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,17,359
2022-07-03,Pune,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,26,436
2022-07-04,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,17,416
2022-07-05,Pune,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,24,377
2022-07-06,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,19,401
2022-07-07,Pune,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,24,454
2022-07-08,Pune,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,21,475
