Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2021-09-29,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,21,418
2021-09-30,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,21,493
2021-10-01,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,18,495
2021-10-02,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,25,421
2021-10-03,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,23,455
2021-10-04,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,18,422
2021-10-05,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.8,Dirty,27,393
2021-10-06,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Dirty,18,0
2021-10-07,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,26,0
2021-10-08,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Dirty,15,452
2021-10-09,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,25,398
2021-10-10,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,16,437
2021-10-11,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,25,486
2021-10-12,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,25,383
2021-10-13,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,17,464
2021-10-14,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,23,475
2021-10-15,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Clean,26,352
2021-10-16,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.4,Dirty,22,426
2021-10-17,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,18,487
2021-10-18,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,20,439
2021-10-19,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,23,401
2021-10-20,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,15,383
2021-10-21,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.5,Dirty,17,395
2021-10-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,18,456
2021-10-23,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,21,446
2021-10-24,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,20,398
2021-10-25,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,17,0
2021-10-26,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.5,Clean,21,398
2021-10-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.8,Clean,22,410
2021-10-28,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Clean,20,392
2021-10-29,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,24,0
2021-10-30,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,18,0
2021-10-31,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,27,492
2021-11-01,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,19,483
2021-11-02,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,26,361
2021-11-03,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,24,413
2021-11-04,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,22,440
2021-11-05,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,17,462
2021-11-06,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,24,363
2021-11-07,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,388
2021-11-08,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,20,459
2021-11-09,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.2,Clean,20,493
2021-11-10,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,26,435
2021-11-11,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.4,Clean,15,421
2021-11-12,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,496
2021-11-13,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,27,392
2021-11-14,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,26,415
2021-11-15,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Clean,19,421
2021-11-16,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Clean,23,393
2021-11-17,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,27,438
2021-11-18,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,20,360
2021-11-19,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.2,Clean,15,490
2021-11-20,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,25,479
2021-11-21,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Clean,16,446
2021-11-22,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,23,450
2021-11-23,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.5,Clean,24,416
2021-11-24,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,18,419
2021-11-25,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,16,362
2021-11-26,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Dirty,17,462
2021-11-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,21,483
2021-11-28,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,25,465
2021-11-29,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,18,391
2021-11-30,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,22,408
2021-12-01,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,22,426
2021-12-02,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,18,484
2021-12-03,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.1,Clean,25,383
2021-12-04,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,17,494
2021-12-05,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,22,380
2021-12-06,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,21,378
2021-12-07,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,23,0
2021-12-08,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,22,441
2021-12-09,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Dirty,24,379
2021-12-10,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,19,450
2021-12-11,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,15,447
2021-12-12,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,21,482
2021-12-13,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,25,418
2021-12-14,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,25,401
2021-12-15,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,26,386
2021-12-16,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,16,454
2021-12-17,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,23,361
2021-12-18,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,17,402
2021-12-19,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,20,468
2021-12-20,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,25,428
2021-12-21,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Dirty,20,440
2021-12-22,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,21,454
2021-12-23,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,15,453
2021-12-24,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Dirty,21,370
2021-12-25,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,17,366
2021-12-26,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,20,464
2021-12-27,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,24,472
2021-12-28,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,19,431
2021-12-29,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.3,Dirty,15,402
2021-12-30,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,20,421
2021-12-31,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Clean,23,486
2022-01-01,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,17,382
2022-01-02,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Clean,15,410
2022-01-03,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Clean,20,498
2022-01-04,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,16,438
2022-01-05,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,18,408
2022-01-06,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.5,Clean,21,377
2022-01-07,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Clean,25,385
2022-01-08,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Clean,19,375
2022-01-09,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,26,461
2022-01-10,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,24,466
2022-01-11,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Dirty,16,354
2022-01-12,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Dirty,23,491
2022-01-13,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,17,452
2022-01-14,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,1.9,Clean,21,471
2022-01-15,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,382
2022-01-16,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.0,Clean,16,374
2022-01-17,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,24,359
2022-01-18,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,18,499
2022-01-19,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,25,491
2022-01-20,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Dirty,18,410
2022-01-21,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.3,Clean,27,494
2022-01-22,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,27,458
2022-01-23,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Dirty,19,472
2022-01-24,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Dirty,16,379
2022-01-25,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,15,371
2022-01-26,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,18,405
2022-01-27,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,23,0
2022-01-28,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,27,385
2022-01-29,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,27,388
2022-01-30,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,21,463
2022-01-31,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,15,476
2022-02-01,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Dirty,17,441
2022-02-02,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,23,428
2022-02-03,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.8,Clean,26,354
2022-02-04,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,16,453
2022-02-05,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,19,355
2022-02-06,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,17,394
2022-02-07,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.2,Clean,22,407
2022-02-08,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,21,486
2022-02-09,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,17,493
2022-02-10,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,1.9,Clean,21,464
2022-02-11,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,27,460
2022-02-12,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,1.8,Clean,27,365
2022-02-13,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,19,415
2022-02-14,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,24,497
2022-02-15,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,24,473
2022-02-16,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,441
2022-02-17,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,16,401
2022-02-18,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,25,415
2022-02-19,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,23,434
2022-02-20,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,27,403
2022-02-21,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,26,472
2022-02-22,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,24,412
2022-02-23,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,26,425
2022-02-24,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Clean,15,356
2022-02-25,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,24,490
2022-02-26,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,22,425
2022-02-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Clean,24,401
2022-02-28,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,23,421
2022-03-01,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,24,457
2022-03-02,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.4,Clean,21,432
2022-03-03,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,21,0
2022-03-04,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,16,380
2022-03-05,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.0,Clean,15,443
2022-03-06,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,18,440
2022-03-07,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Clean,21,409
2022-03-08,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,24,466
2022-03-09,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,1.8,Clean,18,397
2022-03-10,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.5,Clean,17,441
2022-03-11,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,19,443
2022-03-12,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,18,352
2022-03-13,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Dirty,16,393
2022-03-14,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,25,463
2022-03-15,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,23,476
2022-03-16,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,15,446
2022-03-17,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,24,466
2022-03-18,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,20,430
2022-03-19,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,20,425
2022-03-20,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Dirty,15,433
2022-03-21,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Clean,19,476
2022-03-22,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.5,Clean,27,451
2022-03-23,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,19,435
2022-03-24,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,25,403
2022-03-25,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,22,474
2022-03-26,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,19,372
2022-03-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,26,407
2022-03-28,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,24,0
2022-03-29,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,22,431
2022-03-30,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,17,0
2022-03-31,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,20,422
2022-04-01,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,25,384
2022-04-02,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,26,426
2022-04-03,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,18,392
2022-04-04,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.0,Clean,23,372
2022-04-05,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,18,395
2022-04-06,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.0,Clean,25,376
2022-04-07,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,26,420
2022-04-08,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,25,398
2022-04-09,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Clean,15,360
2022-04-10,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,23,438
2022-04-11,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,15,420
2022-04-12,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,27,448
2022-04-13,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,25,461
2022-04-14,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,1.8,Clean,25,350
2022-04-15,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,23,379
2022-04-16,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,23,367
2022-04-17,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.5,Clean,22,472
2022-04-18,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,25,477
2022-04-19,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,17,402
2022-04-20,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,18,415
2022-04-21,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,417
2022-04-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,15,385
2022-04-23,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,15,365
2022-04-24,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,24,491
2022-04-25,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,417
2022-04-26,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,15,0
2022-04-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,22,356
2022-04-28,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,27,483
2022-04-29,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,17,380
2022-04-30,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,18,492
2022-05-01,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Clean,26,465
2022-05-02,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.2,Clean,21,399
2022-05-03,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,27,468
2022-05-04,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,26,354
2022-05-05,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,27,405
2022-05-06,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,20,0
2022-05-07,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,21,356
2022-05-08,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.5,Clean,26,374
2022-05-09,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,19,415
2022-05-10,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,20,469
2022-05-11,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.5,Dirty,18,471
2022-05-12,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,24,432
2022-05-13,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Clean,24,491
2022-05-14,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,27,459
2022-05-15,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Dirty,24,0
2022-05-16,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,21,361
2022-05-17,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,24,439
2022-05-18,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,20,406
2022-05-19,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,26,361
2022-05-20,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,22,0
2022-05-21,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.5,Clean,18,401
2022-05-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,22,393
2022-05-23,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.4,Clean,16,498
2022-05-24,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.2,Clean,19,432
2022-05-25,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,18,446
2022-05-26,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,21,419
2022-05-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,25,409
2022-05-28,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,1.8,Clean,27,443
2022-05-29,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,22,469
2022-05-30,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Dirty,27,0
2022-05-31,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,24,478
2022-06-01,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,16,0
2022-06-02,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,22,481
2022-06-03,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,19,497
2022-06-04,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,17,463
2022-06-05,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,15,407
2022-06-06,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Dirty,17,447
2022-06-07,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Dirty,26,421
2022-06-08,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,23,360
2022-06-09,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,27,355
2022-06-10,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.4,Clean,24,365
2022-06-11,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Dirty,23,411
2022-06-12,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Dirty,15,356
2022-06-13,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,22,472
2022-06-14,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Clean,19,380
2022-06-15,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,23,0
2022-06-16,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Dirty,22,409
2022-06-17,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,27,409
2022-06-18,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,17,382
2022-06-19,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,26,413
2022-06-20,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,19,466
2022-06-21,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,20,445
2022-06-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,23,447
2022-06-23,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,21,475
2022-06-24,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Clean,15,376
2022-06-25,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,25,497
2022-06-26,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,27,360
