Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2021-10-15,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,15,361
2021-10-16,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Dirty,16,462
2021-10-17,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,27,373
2021-10-18,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,16,379
2021-10-19,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,27,473
2021-10-20,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,26,445
2021-10-21,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,27,453
2021-10-22,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Clean,19,404
2021-10-23,Bareilly,United,On,Manual,On,Normal,Off,Off,1.8,Dirty,27,389
2021-10-24,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Clean,26,494
2021-10-25,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,27,382
2021-10-26,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,19,408
2021-10-27,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,19,463
2021-10-28,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,20,422
2021-10-29,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,15,406
2021-10-30,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Clean,23,470
2021-10-31,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,15,400
2021-11-01,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Clean,26,379
2021-11-02,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,21,475
2021-11-03,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,17,485
2021-11-04,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,26,461
2021-11-05,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,23,355
2021-11-06,Bareilly,United,On,Manual,On,Normal,Off,Off,1.8,Dirty,18,463
2021-11-07,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,26,460
2021-11-08,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,15,420
2021-11-09,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Dirty,24,389
2021-11-10,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,451
2021-11-11,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,21,437
2021-11-12,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,19,485
2021-11-13,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,22,475
2021-11-14,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,16,484
2021-11-15,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,17,419
2021-11-16,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,26,350
2021-11-17,Bareilly,United,On,Auto,On,Trip,Off,Off,1.8,Dirty,15,435
2021-11-18,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,26,383
2021-11-19,Bareilly,United,On,Auto,On,Trip,Off,Off,2.3,Clean,27,493
2021-11-20,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Dirty,21,424
2021-11-21,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,15,412
2021-11-22,Bareilly,United,On,Manual,On,Normal,Off,Off,2.5,Clean,15,436
2021-11-23,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,20,467
2021-11-24,Bareilly,United,On,Manual,On,Normal,Off,Off,2.5,Clean,18,417
2021-11-25,Bareilly,United,On,Manual,On,Trip,Off,Off,1.9,Clean,15,482
2021-11-26,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,26,396
2021-11-27,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,15,0
2021-11-28,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,20,411
2021-11-29,Bareilly,United,On,Auto,On,Trip,Off,Off,2.5,Clean,15,354
2021-11-30,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,22,440
2021-12-01,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,25,467
2021-12-02,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0
2021-12-03,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,22,414
2021-12-04,Bareilly,United,On,Auto,On,Trip,Off,Off,2.4,Clean,24,481
2021-12-05,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,27,471
2021-12-06,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Clean,15,396
2021-12-07,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,26,354
2021-12-08,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,23,495
2021-12-09,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,24,384
2021-12-10,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,27,453
2021-12-11,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,23,397
2021-12-12,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,27,447
2021-12-13,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,18,359
2021-12-14,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,25,444
2021-12-15,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,17,463
2021-12-16,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Dirty,20,486
2021-12-17,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,26,359
2021-12-18,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,16,390
2021-12-19,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Clean,26,436
2021-12-20,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,21,394
2021-12-21,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Clean,23,350
2021-12-22,Bareilly,United,On,Manual,On,Normal,Off,Off,1.8,Dirty,16,434
2021-12-23,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,20,0
2021-12-24,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,24,498
2021-12-25,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,19,433
2021-12-26,Bareilly,United,On,Manual,On,Normal,Off,Off,2.5,Clean,18,472
2021-12-27,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Dirty,25,366
2021-12-28,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Clean,16,358
2021-12-29,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Dirty,27,377
2021-12-30,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,18,465
2021-12-31,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,18,384
2022-01-01,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,26,365
2022-01-02,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,18,372
2022-01-03,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,18,417
2022-01-04,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,24,359
2022-01-05,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,19,380
2022-01-06,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,22,397
2022-01-07,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,15,435
2022-01-08,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0
2022-01-09,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Dirty,17,408
2022-01-10,Bareilly,United,On,Auto,On,Trip,Off,Off,2.3,Clean,16,372
2022-01-11,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,27,496
2022-01-12,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,27,445
2022-01-13,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,24,427
2022-01-14,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,27,450
2022-01-15,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,27,431
2022-01-16,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,25,447
2022-01-17,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,25,485
2022-01-18,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,24,352
2022-01-19,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,17,470
2022-01-20,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,20,437
2022-01-21,Bareilly,United,On,Auto,On,Trip,Off,Off,1.9,Clean,26,485
2022-01-22,Bareilly,United,On,Auto,On,Trip,Off,Off,2.0,Clean,16,478
2022-01-23,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,24,410
2022-01-24,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,24,482
2022-01-25,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,15,483
2022-01-26,Bareilly,United,On,Manual,On,Trip,Off,Off,2.2,Clean,24,386
2022-01-27,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,16,406
2022-01-28,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,26,489
2022-01-29,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Clean,20,408
2022-01-30,Bareilly,United,On,Auto,On,Trip,Off,Off,1.9,Clean,27,447
2022-01-31,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,16,468
2022-02-01,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,18,467
2022-02-02,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,21,482
2022-02-03,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,16,370
2022-02-04,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,25,350
2022-02-05,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,16,473
2022-02-06,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,23,380
2022-02-07,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,24,485
2022-02-08,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,25,451
2022-02-09,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,15,374
2022-02-10,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,26,392
2022-02-11,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,20,478
2022-02-12,Bareilly,United,On,Auto,On,Trip,Off,Off,2.1,Clean,16,457
2022-02-13,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Dirty,25,475
2022-02-14,Bareilly,United,On,Auto,On,Trip,Off,Off,2.0,Clean,18,354
2022-02-15,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Dirty,20,398
2022-02-16,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,15,450
2022-02-17,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,17,0
2022-02-18,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,25,391
2022-02-19,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,22,366
2022-02-20,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,23,460
2022-02-21,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,22,373
2022-02-22,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,15,372
2022-02-23,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,27,455
2022-02-24,Bareilly,United,On,Manual,Off,Normal,Off,Off,0.0,Dirty,25,0
2022-02-25,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Clean,15,364
2022-02-26,Bareilly,United,On,Auto,On,Trip,Off,Off,2.2,Clean,27,377
2022-02-27,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,26,412
2022-02-28,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Clean,18,353
2022-03-01,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,23,413
2022-03-02,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,25,458
2022-03-03,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,19,484
2022-03-04,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,23,399
2022-03-05,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,20,379
2022-03-06,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,23,410
2022-03-07,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,18,484
2022-03-08,Bareilly,United,On,Auto,On,Trip,Off,Off,2.4,Clean,19,353
2022-03-09,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,15,366
2022-03-10,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,21,498
2022-03-11,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,24,456
2022-03-12,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,433
2022-03-13,Bareilly,United,On,Manual,Off,Normal,Off,Off,0.0,Dirty,24,0
2022-03-14,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Dirty,15,462
2022-03-15,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,15,376
2022-03-16,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,16,443
2022-03-17,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,22,475
2022-03-18,Bareilly,United,On,Auto,On,Normal,Off,Off,2.5,Clean,15,435
2022-03-19,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,25,378
2022-03-20,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,16,406
2022-03-21,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Dirty,16,366
2022-03-22,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,22,437
2022-03-23,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,24,371
2022-03-24,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,16,396
2022-03-25,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,24,461
2022-03-26,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,24,351
2022-03-27,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,18,380
2022-03-28,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,18,428
2022-03-29,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,20,442
2022-03-30,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,15,0
2022-03-31,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,15,454
2022-04-01,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,18,364
2022-04-02,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,15,444
2022-04-03,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,27,354
2022-04-04,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,25,495
2022-04-05,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,22,475
2022-04-06,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,21,408
2022-04-07,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,18,405
2022-04-08,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Dirty,20,0
2022-04-09,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,24,407
2022-04-10,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,19,461
2022-04-11,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,25,462
2022-04-12,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,26,366
2022-04-13,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,23,380
2022-04-14,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,24,429
2022-04-15,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,18,452
2022-04-16,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,24,433
2022-04-17,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,17,481
2022-04-18,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,25,367
2022-04-19,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,20,449
2022-04-20,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,19,467
2022-04-21,Bareilly,United,On,Manual,Off,Normal,Off,Off,0.0,Clean,15,0
2022-04-22,Bareilly,United,On,Auto,On,Trip,Off,Off,2.4,Clean,18,497
2022-04-23,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,23,435
2022-04-24,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Dirty,17,0
2022-04-25,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Dirty,19,447
2022-04-26,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,22,466
2022-04-27,Bareilly,United,On,Manual,On,Normal,Off,Off,2.5,Dirty,23,394
2022-04-28,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,15,356
2022-04-29,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Dirty,23,367
2022-04-30,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,25,416
2022-05-01,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,23,494
2022-05-02,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Dirty,21,391
2022-05-03,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,17,459
2022-05-04,Bareilly,United,On,Auto,On,Trip,Off,Off,2.1,Clean,21,452
2022-05-05,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,15,355
2022-05-06,Bareilly,United,On,Manual,On,Normal,Off,Off,1.8,Clean,23,355
2022-05-07,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,25,390
2022-05-08,Bareilly,United,On,Manual,On,Trip,Off,Off,2.2,Clean,22,409
2022-05-09,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,27,382
2022-05-10,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,428
2022-05-11,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Dirty,27,395
2022-05-12,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Dirty,25,392
2022-05-13,Bareilly,United,On,Manual,On,Trip,Off,Off,2.3,Clean,21,374
2022-05-14,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,19,371
2022-05-15,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,15,496
2022-05-16,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,17,477
2022-05-17,Bareilly,United,On,Auto,On,Normal,Off,Off,2.5,Clean,22,423
2022-05-18,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,23,369
2022-05-19,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,22,443
2022-05-20,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Dirty,24,379
2022-05-21,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,17,357
2022-05-22,Bareilly,United,On,Manual,On,Trip,Off,Off,2.0,Clean,15,375
2022-05-23,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Dirty,20,351
2022-05-24,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,17,365
2022-05-25,Bareilly,United,On,Auto,On,Trip,Off,Off,1.9,Dirty,25,413
2022-05-26,Bareilly,United,On,Auto,On,Trip,Off,Off,1.9,Clean,24,461
2022-05-27,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,20,384
2022-05-28,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,20,351
2022-05-29,Bareilly,United,On,Auto,On,Trip,Off,Off,2.2,Clean,21,362
2022-05-30,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Dirty,17,441
2022-05-31,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,22,427
2022-06-01,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Dirty,26,484
2022-06-02,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,26,416
2022-06-03,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,23,364
2022-06-04,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Dirty,23,478
2022-06-05,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,22,428
2022-06-06,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,17,497
2022-06-07,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,18,431
2022-06-08,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,17,459
2022-06-09,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,23,354
2022-06-10,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,26,414
2022-06-11,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,17,413
2022-06-12,Bareilly,United,On,Manual,On,Trip,Off,Off,2.4,Clean,16,366
2022-06-13,Bareilly,United,On,Auto,On,Trip,Off,Off,2.3,Clean,26,468
2022-06-14,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Clean,15,447
2022-06-15,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,16,415
2022-06-16,Bareilly,United,On,Auto,On,Trip,Off,Off,2.2,Clean,23,436
2022-06-17,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Clean,23,416
2022-06-18,Bareilly,United,On,Auto,On,Trip,Off,Off,2.1,Dirty,27,396
2022-06-19,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,16,451
2022-06-20,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,18,366
2022-06-21,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,23,415
2022-06-22,Bareilly,United,On,Auto,On,Normal,Off,Off,2.5,Clean,19,364
2022-06-23,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,19,496
2022-06-24,Bareilly,United,On,Auto,On,Trip,Off,Off,2.0,Clean,18,457
2022-06-25,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,26,405
2022-06-26,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,24,397
2022-06-27,Bareilly,United,On,Auto,On,Trip,Off,Off,2.2,Clean,26,482
2022-06-28,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,22,385
2022-06-29,Bareilly,United,On,Manual,On,Trip,Off,Off,2.0,Clean,15,478
2022-06-30,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,26,454
2022-07-01,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,27,445
2022-07-02,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,18,375
2022-07-03,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Dirty,25,486
2022-07-04,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Dirty,23,358
2022-07-05,Bareilly,United,On,Auto,On,Trip,Off,Off,1.9,Clean,25,382
2022-07-06,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,27,365
2022-07-07,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Dirty,25,0
2022-07-08,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,17,484
2022-07-09,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,26,439
2022-07-10,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,15,375
2022-07-11,Bareilly,United,On,Auto,On,Normal,Off,Off,2.5,Clean,17,453
2022-07-12,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,23,372
2022-07-13,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,23,443
2022-07-14,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,20,493
2022-07-15,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,22,443
2022-07-16,Bareilly,United,On,Auto,On,Trip,Off,Off,2.5,Clean,25,494
2022-07-17,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,17,485
2022-07-18,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Clean,22,429
2022-07-19,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,15,497
2022-07-20,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,22,373
2022-07-21,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Clean,19,370
2022-07-22,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,15,439
2022-07-23,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,17,432
2022-07-24,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,20,433
2022-07-25,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,16,479
2022-07-26,Bareilly,United,On,Auto,On,Normal,Off,Off,2.5,Clean,22,408
2022-07-27,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,23,0
2022-07-28,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,22,431
2022-07-29,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,22,441
