Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2021-09-23,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,18,362
2021-09-24,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,19,405
2021-09-25,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Clean,24,491
2021-09-26,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,16,384
2021-09-27,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,27,387
2021-09-28,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,15,453
2021-09-29,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,24,350
2021-09-30,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,19,487
2021-10-01,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,23,437
2021-10-02,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,22,411
2021-10-03,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Dirty,26,391
2021-10-04,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,18,352
2021-10-05,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,22,435
2021-10-06,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,22,374
2021-10-07,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,18,453
2021-10-08,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,18,433
2021-10-09,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Dirty,19,364
2021-10-10,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,23,367
2021-10-11,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,26,415
2021-10-12,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,1.8,Clean,16,451
2021-10-13,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,25,382
2021-10-14,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,22,465
2021-10-15,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,22,490
2021-10-16,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Clean,16,421
2021-10-17,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,19,413
2021-10-18,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,24,436
2021-10-19,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Dirty,22,465
2021-10-20,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,27,486
2021-10-21,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,18,393
2021-10-22,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,15,0
2021-10-23,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,26,457
2021-10-24,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,15,443
2021-10-25,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,23,367
2021-10-26,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,22,0
2021-10-27,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,1.8,Dirty,24,419
2021-10-28,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,24,436
2021-10-29,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,16,479
2021-10-30,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,24,392
2021-10-31,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,16,490
2021-11-01,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.5,Clean,15,429
2021-11-02,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,21,391
2021-11-03,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,22,370
2021-11-04,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,25,415
2021-11-05,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,20,393
2021-11-06,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,25,428
2021-11-07,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.3,Dirty,17,375
2021-11-08,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,18,435
2021-11-09,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,26,373
2021-11-10,Bangalore,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,21,0
2021-11-11,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,25,467
2021-11-12,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,25,400
2021-11-13,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,15,358
2021-11-14,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.2,Clean,20,485
2021-11-15,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Dirty,27,366
2021-11-16,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,18,370
2021-11-17,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,20,459
2021-11-18,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,23,407
2021-11-19,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,25,370
2021-11-20,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,1.8,Clean,25,469
2021-11-21,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,23,378
2021-11-22,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,25,407
2021-11-23,Bangalore,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,24,0
2021-11-24,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,20,404
2021-11-25,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,23,352
2021-11-26,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,22,489
2021-11-27,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.2,Clean,27,408
2021-11-28,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.3,Clean,27,415
2021-11-29,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,15,378
2021-11-30,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,25,382
2021-12-01,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,22,460
2021-12-02,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,16,458
2021-12-03,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,20,397
2021-12-04,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,24,437
2021-12-05,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,19,409
2021-12-06,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Dirty,25,454
2021-12-07,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,19,495
2021-12-08,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,15,475
2021-12-09,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,24,0
2021-12-10,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Dirty,18,448
2021-12-11,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Dirty,19,0
2021-12-12,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,27,383
2021-12-13,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,17,472
2021-12-14,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,23,493
2021-12-15,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,18,392
2021-12-16,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,25,372
2021-12-17,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Dirty,17,379
2021-12-18,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Dirty,25,451
2021-12-19,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,22,495
2021-12-20,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,23,383
2021-12-21,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,26,497
2021-12-22,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Dirty,16,479
2021-12-23,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,18,449
2021-12-24,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,25,422
2021-12-25,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,16,390
2021-12-26,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,15,448
2021-12-27,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,15,395
2021-12-28,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,15,0
2021-12-29,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,25,354
2021-12-30,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,23,401
2021-12-31,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,17,370
2022-01-01,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,25,475
2022-01-02,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,20,403
2022-01-03,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,16,442
2022-01-04,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,19,412
2022-01-05,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,17,395
2022-01-06,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,22,406
2022-01-07,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,17,399
2022-01-08,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,17,407
2022-01-09,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,20,492
2022-01-10,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,23,419
2022-01-11,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,26,374
2022-01-12,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,19,357
2022-01-13,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,25,398
2022-01-14,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,15,420
2022-01-15,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,23,364
2022-01-16,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,17,354
2022-01-17,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,26,494
2022-01-18,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,22,482
2022-01-19,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,1.8,Clean,25,476
2022-01-20,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,21,483
2022-01-21,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,1.8,Clean,23,454
2022-01-22,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,24,418
2022-01-23,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,19,403
2022-01-24,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,27,376
2022-01-25,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,27,396
2022-01-26,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.3,Clean,24,432
2022-01-27,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,22,479
2022-01-28,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,26,417
2022-01-29,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,16,447
2022-01-30,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,21,439
2022-01-31,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,15,368
2022-02-01,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,25,362
2022-02-02,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,23,414
2022-02-03,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,25,404
2022-02-04,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,27,437
2022-02-05,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.3,Clean,24,410
2022-02-06,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Dirty,23,358
2022-02-07,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,27,388
2022-02-08,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,23,391
2022-02-09,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,17,0
2022-02-10,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,24,394
2022-02-11,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,15,359
2022-02-12,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,19,397
2022-02-13,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.0,Clean,16,383
2022-02-14,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,17,393
2022-02-15,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Dirty,21,401
2022-02-16,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,15,484
2022-02-17,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,19,471
2022-02-18,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Dirty,21,448
2022-02-19,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,23,399
2022-02-20,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,457
2022-02-21,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,27,429
2022-02-22,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,19,476
2022-02-23,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Dirty,23,364
2022-02-24,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,15,470
2022-02-25,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,23,477
2022-02-26,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,22,451
2022-02-27,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.2,Clean,16,449
2022-02-28,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,27,418
2022-03-01,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,17,456
2022-03-02,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,15,430
2022-03-03,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.2,Clean,23,381
2022-03-04,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,15,498
2022-03-05,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,15,492
2022-03-06,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,18,363
2022-03-07,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,23,372
2022-03-08,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,27,472
2022-03-09,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,18,465
2022-03-10,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,379
2022-03-11,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,23,388
2022-03-12,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.3,Clean,25,382
2022-03-13,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,22,395
2022-03-14,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,27,420
2022-03-15,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,20,486
2022-03-16,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,18,403
2022-03-17,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,26,455
2022-03-18,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.5,Clean,15,394
2022-03-19,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,15,473
2022-03-20,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,25,490
2022-03-21,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Clean,26,472
2022-03-22,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Dirty,20,358
2022-03-23,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,15,464
2022-03-24,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,27,372
2022-03-25,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Clean,15,374
2022-03-26,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,21,393
2022-03-27,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,17,464
2022-03-28,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Dirty,19,420
2022-03-29,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,18,422
2022-03-30,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Dirty,26,465
2022-03-31,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,20,449
2022-04-01,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Dirty,15,382
2022-04-02,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,25,484
2022-04-03,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Dirty,16,466
2022-04-04,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Dirty,24,383
2022-04-05,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,27,376
2022-04-06,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Dirty,21,0
2022-04-07,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,18,468
2022-04-08,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,22,370
2022-04-09,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,20,391
2022-04-10,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,16,350
2022-04-11,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,24,493
2022-04-12,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,20,419
2022-04-13,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Dirty,23,410
2022-04-14,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,15,496
2022-04-15,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,20,433
2022-04-16,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,20,429
2022-04-17,Bangalore,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,19,0
2022-04-18,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,19,432
2022-04-19,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,24,0
2022-04-20,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.1,Dirty,18,419
2022-04-21,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,16,364
2022-04-22,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,20,426
2022-04-23,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,23,466
2022-04-24,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.8,Clean,22,467
2022-04-25,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,27,426
2022-04-26,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,25,444
2022-04-27,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,16,397
2022-04-28,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,25,494
2022-04-29,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,22,479
2022-04-30,Bangalore,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,25,0
2022-05-01,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,16,457
2022-05-02,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Dirty,15,474
2022-05-03,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,22,488
2022-05-04,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,17,479
2022-05-05,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,24,492
2022-05-06,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,25,475
2022-05-07,Bangalore,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Dirty,25,411
2022-05-08,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Dirty,23,456
2022-05-09,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,24,399
2022-05-10,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,19,431
2022-05-11,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,17,385
2022-05-12,Bangalore,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,27,0
2022-05-13,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,24,369
2022-05-14,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,22,412
2022-05-15,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,16,365
2022-05-16,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,20,483
2022-05-17,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,27,442
2022-05-18,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,24,378
2022-05-19,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,17,425
2022-05-20,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,23,462
2022-05-21,Bangalore,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,22,0
2022-05-22,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,21,389
2022-05-23,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,24,440
2022-05-24,Bangalore,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,22,434
2022-05-25,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,19,350
2022-05-26,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,27,379
2022-05-27,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,17,440
2022-05-28,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,19,497
2022-05-29,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Dirty,19,460
2022-05-30,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,27,497
2022-05-31,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,19,353
2022-06-01,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,22,480
2022-06-02,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,18,352
2022-06-03,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,22,404
2022-06-04,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,20,364
2022-06-05,Bangalore,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Clean,27,420
2022-06-06,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,20,443
2022-06-07,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,15,412
2022-06-08,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,23,373
2022-06-09,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,27,445
2022-06-10,Bangalore,Marketcity,On,Auto,On,Trip,Off,Off,2.4,Clean,22,456
2022-06-11,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,26,463
2022-06-12,Bangalore,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,20,361
2022-06-13,Bangalore,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,15,379
2022-06-14,Bangalore,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Dirty,25,0
2022-06-15,Bangalore,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,18,352
2022-06-16,Bangalore,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,18,356
