Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2021-09-22,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,19,406
2021-09-23,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,27,490
2021-09-24,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,26,457
2021-09-25,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,22,350
2021-09-26,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,21,435
2021-09-27,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Clean,25,460
2021-09-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,26,471
2021-09-29,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,25,452
2021-09-30,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,27,414
2021-10-01,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Dirty,23,350
2021-10-02,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,27,370
2021-10-03,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,16,482
2021-10-04,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,23,440
2021-10-05,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,22,365
2021-10-06,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,18,399
2021-10-07,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,15,421
2021-10-08,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,25,461
2021-10-09,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,19,497
2021-10-10,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,22,375
2021-10-11,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,27,490
2021-10-12,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,23,404
2021-10-13,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,16,395
2021-10-14,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,24,489
2021-10-15,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,17,400
2021-10-16,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,27,427
2021-10-17,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,24,452
2021-10-18,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,20,394
2021-10-19,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,20,442
2021-10-20,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,25,461
2021-10-21,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,23,458
2021-10-22,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.1,Clean,16,401
2021-10-23,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,22,434
2021-10-24,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,16,437
2021-10-25,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,18,485
2021-10-26,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,389
2021-10-27,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,22,462
2021-10-28,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,20,363
2021-10-29,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,22,485
2021-10-30,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,22,489
2021-10-31,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,15,403
2021-11-01,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.4,Clean,22,359
2021-11-02,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,20,442
2021-11-03,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,16,354
2021-11-04,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,19,496
2021-11-05,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,15,489
2021-11-06,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,15,359
2021-11-07,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,24,455
2021-11-08,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,26,353
2021-11-09,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.4,Clean,18,383
2021-11-10,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,380
2021-11-11,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,27,366
2021-11-12,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,25,484
2021-11-13,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,20,441
2021-11-14,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,26,459
2021-11-15,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,22,483
2021-11-16,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,16,434
2021-11-17,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,26,372
2021-11-18,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,23,410
2021-11-19,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,21,426
2021-11-20,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,25,420
2021-11-21,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,23,390
2021-11-22,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,23,378
2021-11-23,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Dirty,16,407
2021-11-24,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,18,425
2021-11-25,Mumbai,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,23,0
2021-11-26,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,27,468
2021-11-27,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,24,479
2021-11-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,15,415
2021-11-29,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,23,482
2021-11-30,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,18,392
2021-12-01,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.0,Clean,16,480
2021-12-02,Mumbai,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,23,0
2021-12-03,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Clean,26,376
2021-12-04,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,20,353
2021-12-05,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,26,448
2021-12-06,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,26,424
2021-12-07,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,17,450
2021-12-08,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,20,383
2021-12-09,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,23,384
2021-12-10,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,15,412
2021-12-11,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,24,485
2021-12-12,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,25,437
2021-12-13,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,25,384
2021-12-14,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,16,475
2021-12-15,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,21,369
2021-12-16,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,24,454
2021-12-17,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,16,359
2021-12-18,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.0,Clean,18,440
2021-12-19,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,26,405
2021-12-20,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,22,491
2021-12-21,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,27,478
2021-12-22,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,26,390
2021-12-23,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.1,Clean,22,456
2021-12-24,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Dirty,18,363
2021-12-25,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,26,418
2021-12-26,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,25,412
2021-12-27,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,24,359
2021-12-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,22,475
2021-12-29,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,25,402
2021-12-30,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,25,410
2021-12-31,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,19,449
2022-01-01,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,26,446
2022-01-02,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,16,454
2022-01-03,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,16,478
2022-01-04,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,27,390
2022-01-05,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Dirty,20,421
2022-01-06,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,20,463
2022-01-07,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,24,458
2022-01-08,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,20,351
2022-01-09,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,22,383
2022-01-10,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,21,427
2022-01-11,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,18,465
2022-01-12,Mumbai,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Dirty,16,0
2022-01-13,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,21,431
2022-01-14,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,26,410
2022-01-15,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,20,456
2022-01-16,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,16,352
2022-01-17,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,17,350
2022-01-18,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,19,367
2022-01-19,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,26,460
2022-01-20,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,17,443
2022-01-21,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,25,377
2022-01-22,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,25,462
2022-01-23,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Dirty,22,477
2022-01-24,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,18,357
2022-01-25,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,25,398
2022-01-26,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,26,392
2022-01-27,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,20,360
2022-01-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,20,379
2022-01-29,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Dirty,25,395
2022-01-30,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,19,374
2022-01-31,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,23,415
2022-02-01,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,26,456
2022-02-02,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,24,445
2022-02-03,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,17,453
2022-02-04,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,23,428
2022-02-05,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,23,356
2022-02-06,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,25,467
2022-02-07,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,22,367
2022-02-08,Mumbai,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Dirty,25,0
2022-02-09,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,24,437
2022-02-10,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,25,462
2022-02-11,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.1,Dirty,18,458
2022-02-12,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,19,420
2022-02-13,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,445
2022-02-14,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,16,459
2022-02-15,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,26,402
2022-02-16,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,22,497
2022-02-17,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,27,355
2022-02-18,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,25,380
2022-02-19,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,20,445
2022-02-20,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,18,396
2022-02-21,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,22,401
2022-02-22,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,27,357
2022-02-23,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,18,388
2022-02-24,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,15,384
2022-02-25,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Clean,20,464
2022-02-26,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Dirty,16,418
2022-02-27,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,23,432
2022-02-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,17,393
2022-03-01,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,22,393
2022-03-02,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,22,416
2022-03-03,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,24,360
2022-03-04,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,21,470
2022-03-05,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.1,Clean,16,457
2022-03-06,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,17,387
2022-03-07,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,18,379
2022-03-08,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,17,381
2022-03-09,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,22,460
2022-03-10,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,25,363
2022-03-11,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,19,402
2022-03-12,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,20,412
2022-03-13,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,15,477
2022-03-14,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,19,439
2022-03-15,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,21,446
2022-03-16,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,16,463
2022-03-17,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,16,378
2022-03-18,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Dirty,24,458
2022-03-19,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,23,477
2022-03-20,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.4,Dirty,20,384
2022-03-21,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,18,397
2022-03-22,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,23,484
2022-03-23,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,22,406
2022-03-24,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,21,484
2022-03-25,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Clean,20,381
2022-03-26,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,16,477
2022-03-27,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,22,356
2022-03-28,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,26,485
2022-03-29,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,26,386
2022-03-30,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,20,489
2022-03-31,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,17,452
2022-04-01,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,16,432
2022-04-02,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,17,351
2022-04-03,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Clean,26,415
2022-04-04,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,21,475
2022-04-05,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Dirty,23,496
2022-04-06,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,18,458
2022-04-07,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,25,467
2022-04-08,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,26,425
2022-04-09,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,27,385
2022-04-10,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,20,465
2022-04-11,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,25,398
2022-04-12,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,23,365
2022-04-13,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,17,435
2022-04-14,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.0,Clean,24,378
2022-04-15,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,26,451
2022-04-16,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,17,452
2022-04-17,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,16,380
2022-04-18,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,16,395
2022-04-19,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,19,352
2022-04-20,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,16,353
2022-04-21,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Dirty,18,395
2022-04-22,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Dirty,26,374
2022-04-23,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,18,437
2022-04-24,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,21,364
2022-04-25,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,15,433
2022-04-26,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,492
2022-04-27,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,23,445
2022-04-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,26,367
2022-04-29,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,16,475
2022-04-30,Mumbai,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,17,0
2022-05-01,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,21,440
2022-05-02,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.2,Clean,25,422
2022-05-03,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Dirty,27,418
2022-05-04,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,18,364
2022-05-05,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,27,422
2022-05-06,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,22,439
2022-05-07,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,27,449
2022-05-08,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,21,416
2022-05-09,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Clean,25,481
2022-05-10,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,27,461
2022-05-11,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Dirty,18,370
2022-05-12,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Dirty,27,498
2022-05-13,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,24,443
2022-05-14,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Dirty,24,472
2022-05-15,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,18,436
2022-05-16,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,23,447
2022-05-17,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,1.9,Clean,20,468
2022-05-18,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,19,446
2022-05-19,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,22,401
2022-05-20,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,18,388
2022-05-21,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,16,397
2022-05-22,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,18,388
2022-05-23,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,23,472
2022-05-24,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,25,424
2022-05-25,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,24,451
2022-05-26,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,18,400
2022-05-27,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Dirty,20,480
2022-05-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,19,421
2022-05-29,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,27,410
2022-05-30,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,19,453
2022-05-31,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,15,358
2022-06-01,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,17,355
2022-06-02,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,23,382
2022-06-03,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,22,430
2022-06-04,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,18,367
2022-06-05,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,19,463
2022-06-06,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,16,358
2022-06-07,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,22,499
2022-06-08,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,26,414
2022-06-09,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,15,454
2022-06-10,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,27,400
2022-06-11,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,22,407
2022-06-12,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Dirty,27,463
2022-06-13,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,27,458
